qid,text1,text2,label
5687,蚂蚁借呗需要提额,帮我提借呗固定额度,1
6646,花呗这个账号有，另一个账号没有,蚂蚁花呗能绑定到我的另一个支付宝账号吗,0
22813,花呗的欠款已经还上，购物时的退款却退回到了花呗，钱去哪里了,网上买东西，用花呗付的款，现在我那笔，我已经退了，我的钱退到哪里去了,0
27068,美团为啥没有花呗,为什么美团上面不能用花呗,1
54034,还了两期的花呗了，为什么没有显示已还,我的蚂蚁花呗已经还清，为什么显示的可用账单没有满,0
42964,积分兑换花呗额度,我的花呗积分兑换额度是怎么回事,0
62182,钱已经从我银行卡扣去了为什么我花呗还是显示***没还的,为什么银行卡扣了钱 花呗却没还款成功,1
26581,请联系人工客服为我解答,我想人工服务可以吗,1
14914,花呗支付对象有哪些,花呗适用哪些支付,1
2253,我想分期电话，花呗的额度是多少,花呗分期后，我的花呗额度是多少,1
2394,我的蚂蚁借呗额度这几天消失了，为什么,我的支付宝为什么不显示蚂蚁借呗,0
1317,我的花呗里还有钱，为什么现在是负数,我什么我的花呗是负数，还不能还清,1
42932,支付宝客户端中我的中找不到花呗,支付宝上的花呗在哪，怎么找不到,1
59333,蚂蚁借呗用一千元***利息高还是***利息高,我的蚂蚁借呗利息怎么是***？不是***吗,0
40168,花呗可支付滴滴打车的钱,叫滴滴可以花呗吗,0
28462,我的蚂蚁借呗换手机号了,换了手机号借呗没额度了,0
32942,蚂蚁借呗可以在分期的基础上分期吗,蚂蚁借呗可以分期还款,0
13079,你把我的花呗支付关了吧！我不需要,你把我这个花呗关掉，我不用，我也不会用,1
21127,在花呗里边借的钱咋样还,花呗怎样还,1
33734,花呗什么时间可以交电费,什么时候用花呗交电费,1
50028,为什么我的收钱码，花呗红包不能支付,之前用花呗付款为什么没有红包,0
42985,借呗 系统评估多久评估一次,蚂蚁借呗多久重新评估一次,1
27367,我的花呗还能给我借用了吗,我的花呗还能回复使用吗,0
27290,我用花呗买了一件衣服，然后我把那件衣服退了，但是在那件衣服退钱之前我自己已经把花呗里的钱还了，现在那件衣服退钱了。我想知道钱到哪儿去了,我用花呗买了东西，之后又还清了，然后由于商品问题退了款，退到花呗，但花呗已经还完了，那钱会去哪,1
6508,借还款是什么意思？是蚂蚁借呗吗,我刚刚还款蚂蚁花呗，银行回馈这样的信息是正常的吗,0
26272,我想查下从开通花呗到现在总消费多少？还款多少,现在我的花呗一共需要还多少钱,1
14870,小蓝单车退款了，怎么没有退回记录。之前付款押金是花呗。现在押金退了没有看到,就是我花呗里付了小蓝押金的，怎么退,0
25859,花呗被冻结怎么解冻,花呗好像被冻结,0
12551,我的花呗上找不到,找不到的花呗单,0
8373,我的蚂蚁花呗怎么还有手续费，不是没有手续费吗,花呗现买现还要手续费吗,0
13435,借呗还款更换银行卡,更换借呗借款银行卡,0
56536,刷花呗有限次数的吗,限制花呗一次使用吗,1
19350,有一条负面纪录会影响蚂蚁借呗的借款吗,负面纪录会影响到借呗使用吗,1
25807,我刚才用了花呗付款，支付宝没开通怎么还给她们,支付宝花呗没有开通，怎么用淘宝花呗付款成功了,0
35874,我要多久能开通借呗,我一定借呗多久能开通,1
13685,不想使用花呗了,我现在只想关了花呗,1
37411,花呗唯品会，聚美优品能用吗,唯品会能用花呗吗,0
53499,蚂蚁借呗不能选***个月,蚂蚁借呗限期不能选择***个月,1
721,我的花呗额度是***，为什么***都付不了,我想用花呗支付为什么不可以,1
15584,花呗和信用卡收钱手续费多少,花呗的费率是多少,0
35989,花呗脸识别不通过,我的花呗无法识别我的脸,1
25038,花呗可以自动在余额宝中扣款吗,余额宝能自动扣花呗吗,1
58665,花呗分期后，下个使用的金额还可以分期么,花呗可以两次分期,1
62424,花呗能分多少个月,花呗分期后，还能花吗,0
4613,怎么我的没蚂蚁借呗,我为什么没蚂蚁花呗,1
12484,借呗还款时间是几号,借呗的还期是什么时候,1
54984,会影响花呗的额度吗,更改手机会不会影响花呗,0
6217,我的蚂蚁花呗冻结怎么办？无法使用,花呗被冻结怎么办,1
51397,花呗的支付宝账号忘记了咋办,我的花呗帐号忘了怎么找回来,1
53506,我查了一下花呗，可什么也查不到,怎么看不到花呗用了好多,0
49093,蚂蚁花呗不开通,申请开通花呗通道,0
13403,蚂蚁借呗还款日的时候能不能最低还款,借呗能否还最低还款,1
2221,如果花呗刷脸失败咋办,我借呗刷脸为什么失败,0
13252,我用过花呗,我有钱为什么用的是花呗,0
10904,还了花呗为什么不到账,花呗还款怎么还没到账,1
18,借呗还款了，额度未恢复,借呗还款后额度没有恢复还显示借款,1
57312,你可以帮我查查我的蚂蚁花呗怎么还不了款,农业银行怎么还不了花呗了,1
212,花呗怎么删除订单,蚂蚁花呗的账单可以删除,0
652,花呗最晚几点还钱,花呗购物之后最晚多久还款,1
4697,淘宝中怎么使用花呗付款码的,淘宝要怎么使用花呗,1
10157,能不能告诉我怎么还蚂蚁花呗,怎么能还花呗上的钱,1
36152,花呗交电费可以嘛,花呗交电费水费,0
31985,我没有欠费，我要退订花呗还款,花呗欠款已经还款成功但手机显示没有还款,0
36743,我的花呗账号可以选择分期还款吗,能麻烦你帮我算一笔分期的花呗还款账目吗,0
18663,我十一月一号用的花呗 什么时候还款,我这个月八号用了花呗，下个月什么时候还,1
26888,如何删除花呗订单记录,花呗点删除,0
10331,花呗可以存到支付宝余额吗,花呗能转进余额宝么,0
13084,支付宝花呗领的购物券哪去了,领取的花呗分期券在哪里查看,0
36572,整么申请借呗,申请借呗说人太多是什么意思,0
61259,我有花呗额度的,我想看我花呗额度,0
8315,蚂蚁借呗什么能申请好,借呗不能和什么同时存在,0
32812,收钱码不能开通花呗与信用卡,花呗收钱吗码,0
26609,我刚刚在花呗抽奖的奖品在哪查看,花呗抽奖奖品在那里,1
3388,这么查借呗还款记录,蚂蚁借呗怎么看还款记录,1
19015,借呗停用之后恢复额度还是以前的额度么,借呗已还清，什么时候恢复额度,0
33331,怎么现在花呗充不到话费了,怎么连话费充值都用不了花呗了],1
48689,支付宝花呗刷脸不成功怎么办,花呗需要刷脸 可是刷不了怎么办,1
56870,以前是借呗现在怎么成网商贷了,我的借呗怎么变成网商贷了喃,1
51134,借呗如何关闭,如何关掉蚂蚁借呗功能,1
14783,花呗当月还款是否可以自己设置额度,花呗还款是否完成,0
17317,产生部分退款，花呗分期受影响吗,花呗分期会影响信誉度,0
13027,花呗用了怎么还不了,我还花呗为什么失败,1
53633,最近为什么不能用花呗缴费,以前能用花呗交电费，现在不能了,1
54231,花呗滑动抽奖,我用了花呗后抽奖在哪,0
16239,你帮我申请还款后开通花呗,我以后还可以用花呗吗,0
19582,能降低蚂蚁借呗额度么,借呗能降低额度吗，或者关闭,1
4542,花呗要等多久开通,还要多久才能开通花呗,1
6104,借呗还款了为什么额度不一样，例如我还款***，还款后额度确只有***。什么原因,我的借呗还款了，额度怎么没有恢复,0
19533,花呗额度降低了是什么情况,我花呗额度降低了,1
8568,我花呗怎么只能用在淘宝上,为什么我花呗只能在淘宝使用,1
58537,花呗账户被冻结，什么时候才可以用,花呗被冻结，怎样解冻,1
31524,我的花呗里边退款了为什么还款金额没变,已经退款成功了，为什么在花呗还显示要确定收货,0
20206,如何开通支付宝收款可以支持信用卡和花呗,收钱码怎么开通可以用花呗信用卡支付,1
5812,借呗里面的免费提现额度是什么,借呗有个免费提现额度是什么来的,1
15322,如何永久注销蚂蚁借呗,如何关闭蚂蚁借呗？ 如何关闭蚂,1
10538,蚂蚁借呗分期月数可以改吗,花呗分期数可以改嘛,1
956,开通花呗但不使用会有额外收费吗,开通花呗当月不用收费吗,1
50788,蚂蚁借呗为什么没有名额,为什么借呗，不能用,0
51461,花呗不用是不是要收费,花呗不用会不会扣其他费用,1
17896,为什么我的花呗只有***块额度,为什么我的花呗会被降低这么多,0
12798,花呗刷脸为什么刷不上,蚂蚁花呗刷脸不成功怎么办,1
29109,滴滴打车花呗怎么支付,现在花呗还可以滴滴打车吗,1
9068,借呗显示到账，却还没收到钱,提示蚂蚁借呗钱已经到账，但是卡里，余额都没有,1
43265,开通借呗跟身份证过期有关,身份证过期借呗会关闭吗,0
43180,花呗更改手机用户,花呗可以改绑定的手机号码吗,1
25140,借呗为什么提前还款了之后就没有额度了,为什么借呗提前还款后没有额度,1
13172,借呗停用怎么回事,怎么借呗会被撤回,0
54567,可以延缓还花呗日期吗,蚂蚁借呗可以延期时间还款吗,0
20722,还款日过了，为什么花呗不能用,花呗逾期怎么不能还款,0
6545,花呗给我降额了,为什么我的花呗额度今天一下降了***,0
25980,想把花呗关了,我想取消了花呗！怎么取消,1
23338,借呗可不可以最少还款,借呗有最低还款嘛,1
37174,信用卡与花呗收款开通条件,我申请开通了支付宝花呗与信用卡收款怎么样使用,0
50433,花呗未出帐单，能否提前还款,使用花呗买东西，那未收到东西时可以出账，提前还款吗吗,1
34598,我的花呗有额度可不能用怎么回事,为什么我的花呗 明明透支额度***块为什么只能用***块,0
22662,已开通花呗收款，为什么不能用,我已经开通了花呗收款，可还是收不了他人扫描用花呗支付,0
38313,我用银行卡提前还款 为什么钱扣了 而花呗没变,花呗退款没到账，现在用银行卡还花呗，商家退款了，钱是退到银行卡，还是花呗,0
25577,有***个帐号，只能开一个花呗嘛,两个支付宝只能一个号使用花呗,1
53984,我的条件都符合蚂蚁借呗的条件，为什么还是不通过,我还缺什么开通借呗的条件,0
3448,借呗不能提前全部还款,借呗提前还款够，怎么不能用了,0
46021,我蚂蚁花呗 的小黄车 押金放在哪个电话号上了,为啥我的花呗压不了小黄车,0
18645,注册花呗注销之后，如何再让另一个账号上开通了,我的另外一个账号想开通花呗，但是一进去就让我用这个号的花呗，我这个号的花呗都关闭了,0
29644,花呗风控了，怎么消除,花呗风控了怎么解除,1
22934,花呗里的退款怎么查询,这么退回花呗,0
40117,花呗能缴纳电费吗,花呗能交电费么,1
30599,我用花呗支付但是收不到短信怎么回事,花呗线下消费不了是为什么,0
33160,申请了借呗为什么还没有收到短信通知,花呗支付有没有短信通知,0
29519,花呗还款日期为什么没有三年的,花呗到时间没有还款会怎么办,0
6682,逾期***天有影响吗,逾期一天有事么,0
12633,借呗人脸识别可以关闭吗,支付宝花呗支付需要人脸识别怎么关闭,1
37043,借呗扣款时间过了 怎么还款,蚂蚁借呗还款日当天系统什么时候自动扣款,0
32415,企业店铺升级 无法使用蚂蚁花呗,店铺花呗无法使用,1
39079,花呗设置首选支付方式什么意思,怎样设置花呗为首选扣款方式,0
29918,花呗不在(我的)里面显示,不要在页面昱显示花呗,1
6695,花呗为什么突然收回临时额度,我的花呗要求临时提额怎么办,0
20090,a账户是卖家账号，b账户是买家账号。a账户有花呗。b没有。消户a的能开通b的吗,港澳台能开通花呗吗,0
56147,为什么我的花呗认证刷脸老是认证失败,花呗认证需要刷脸。可是刷脸不成功怎么办,1
22395,花呗可以向付款码付钱么,支付宝扫码买东西可以用花呗嘛,0
18778,花呗安全没有验证成功怎么回事,花唄安全安全验证没有通过,1
61326,蚂蚁借呗是网商贷吗,网商贷和蚂蚁借唄一样吗,1
